"STATION","NAME","DATE","TAVG"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-03","55"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-04","51"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-05","53"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-06","52"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-07","59"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-08","66"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-09","54"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-10","42"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-11","49"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-12","50"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-13","54"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-14","50"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-15","52"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-16","47"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-17","52"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-18","49"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-19","51"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-20","57"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-21","59"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-22","60"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-23","59"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-24","60"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-25","42"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-26","41"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-27","41"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-28","41"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-29","41"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-30","46"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-31","53"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-01","38"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-02","35"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-03","42"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-04","41"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-05","46"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-06","40"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-07","44"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-08","53"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-09","40"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-10","47"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-11","55"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-12","45"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-13","42"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-14","15"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-15","14"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-16","18"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-17","29"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-18","49"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-19","35"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-20","26"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-21","35"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-22","42"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-23","47"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-24","45"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-25","50"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-26","51"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-27","48"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-28","48"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-29","55"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-30","55"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-01-31","56"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-02-01","60"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-02-02","61"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-02-03","55"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-02-04","55"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-02-05","53"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-02-06","50"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-02-07","56"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-02-08","56"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-02-09","57"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-02-10","58"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-02-11","45"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-02-12","41"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-02-13","47"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-02-14","54"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-02-15","60"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-02-16","58"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-02-17","37"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-02-18","35"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-02-19","52"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-02-20","62"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-02-21","70"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-02-22","69"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-02-23","57"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-02-24","59"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-02-25","69"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-02-26","75"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-02-27","74"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-02-28","54"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-02-29","39"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-01","49"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-02","65"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-03","68"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-04","68"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-05","61"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-06","59"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-07","63"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-08","54"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-09","44"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-10","47"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-11","56"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-12","64"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-13","69"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-14","70"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-15","58"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-16","52"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-17","53"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-18","53"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-19","53"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-20","58"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-21","63"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-22","58"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-23","57"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-24","63"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-25","62"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-26","46"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-27","54"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-28","55"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-29","66"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-30","69"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-03-31","71"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-04-01","72"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-04-02","57"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-04-03","58"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-04-04","67"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-04-05","71"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-04-06","73"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-04-07","68"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-04-08","68"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-04-09","65"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-04-10","56"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-04-11","57"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-04-12",
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-04-13",
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-04-14","86"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-04-15","80"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-04-16","85"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-04-17","75"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-04-18","76"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-04-19","60"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-04-20","54"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-04-21","53"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-04-22","57"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-04-23","69"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-04-24","72"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-04-25","73"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-04-26","77"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-04-27","77"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-04-28","72"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-04-29","66"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-04-30","76"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-01","76"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-02","74"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-03","74"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-04","70"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-05","68"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-06","75"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-07","78"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-08","81"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-09","75"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-10","68"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-11","68"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-12","65"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-13","69"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-14","76"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-15","76"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-16","70"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-17","67"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-18","76"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-19","82"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-20","83"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-21","84"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-22","81"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-23","77"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-24","82"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-25","79"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-26","87"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-27","83"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-28","84"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-29","76"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-30","76"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-05-31","73"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-06-01","75"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-06-02","81"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-06-03","84"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-06-04","88"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-06-05","84"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-06-06","83"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-06-07","86"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-06-08","86"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-06-09","85"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-06-10","78"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-06-11","76"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-06-12","78"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-06-13","82"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-06-14","82"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-06-15","81"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-06-16","83"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-06-17","84"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-06-18","83"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-06-19","80"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-06-20","78"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-06-21","80"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-06-22","83"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-06-23","85"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-06-24","86"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-06-25","88"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-06-26","90"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-06-27","89"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-06-28","91"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-06-29","89"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-06-30","89"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-01","89"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-02","90"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-03","90"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-04","90"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-05","85"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-06","78"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-07","81"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-08","79"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-09","82"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-10","85"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-11","86"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-12","86"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-13","84"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-14","87"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-15","90"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-16","91"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-17","89"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-18","82"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-19","83"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-20","83"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-21","79"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-22","78"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-23","78"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-24","82"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-25","83"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-26","83"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-27","82"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-28","84"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-29","86"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-30","87"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-07-31","89"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-01","90"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-02","90"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-03","92"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-04","88"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-05","87"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-06","90"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-07","92"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-08","92"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-09","89"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-10","87"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-11","91"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-12","90"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-13","91"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-14","91"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-15","92"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-16","92"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-17","92"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-18","92"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-19","92"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-20","93"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-21","95"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-22","95"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-23","96"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-24","87"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-25","88"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-26","86"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-27","82"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-28","80"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-29","81"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-30","81"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-08-31","78"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-09-01","78"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-09-02","74"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-09-03","70"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-09-04","71"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-09-05","75"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-09-06","78"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-09-07","78"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-09-08","74"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-09-09","71"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-09-10","72"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-09-11","74"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-09-12","75"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-09-13","80"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-09-14","85"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-09-15","83"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-09-16","82"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-09-17","82"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-09-18","83"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-09-19","85"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-09-20","85"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-09-21","83"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-09-22","81"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-09-23","65"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-09-24","73"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-09-25","76"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-09-26","71"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-09-27","74"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-09-28","75"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-09-29","72"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-09-30","73"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-01","74"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-02","75"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-03","76"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-04","77"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-05","73"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-06","74"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-07","74"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-08","75"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-09","77"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-10","77"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-11","78"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-12","80"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-13","82"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-14","72"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-15","75"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-16","64"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-17","59"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-18","64"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-19","69"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-20","69"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-21","70"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-22","75"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-23","78"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-24","77"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-25","73"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-26","65"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-27","71"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-28","76"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-29","76"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-30","79"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-10-31","64"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-11-01","62"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-11-02","70"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-11-03","72"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-11-04","70"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-11-05","59"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-11-06","60"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-11-07","62"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-11-08","64"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-11-09","54"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-11-10","59"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-11-11","58"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-11-12","63"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-11-13","67"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-11-14","56"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-11-15","59"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-11-16","64"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-11-17","65"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-11-18","65"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-11-19","60"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-11-20","51"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-11-21","50"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-11-22","54"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-11-23","59"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2024-11-24","66"
